time,latitude,longitude,depth,mag,place
2007-12-26T22:04:54.670Z,52.558,-168.221,25,6.4,Alaska
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,Japan
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,Indonesia
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,Indonesia
2007-12-21T07:24:34.030Z,51.366,-178.979,25,6.3,Alaska
2007-12-20T07:55:15.840Z,-39.011,178.291,20,6.6,off the east coast of the North Island of New Zealand
2007-12-19T09:30:27.930Z,51.36,-179.509,34,7.2,Alaska
2007-12-16T08:09:17.930Z,-22.954,-70.182,45,6.7,Chile
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,Indonesia
2007-12-15T08:03:15.790Z,-7.526,127.474,175.9,6,Indonesia
2007-12-13T15:51:27.210Z,-15.213,-172.367,17,6.2,Samoa Islands region
2007-12-13T07:23:39.890Z,-23.202,-70.549,16,6.2,Chile
2007-12-13T05:20:21.850Z,-23.157,-70.479,15,6,Chile
2007-12-09T07:28:20.820Z,-25.996,-177.514,152.5,7.8,south of the Fiji Islands
2007-11-29T19:00:20.420Z,14.944,-61.274,156,7.4,Windward Islands
2007-11-29T03:26:22.690Z,-36.756,-97.404,10,6.3,West Chile Rise
2007-11-27T11:49:58.010Z,-10.95,162.149,16,6.6,Solomon Islands
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,Indonesia
2007-11-25T17:41:38.040Z,-2.238,100.413,35,6,Indonesia
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,Indonesia
2007-11-22T08:48:27.530Z,-5.757,147.098,53,6.8,Papua New Guinea
2007-11-20T17:55:51.530Z,-22.917,-70.483,15,6.1,Chile
2007-11-20T12:52:59.030Z,-6.907,155.672,52.6,6,Papua New Guinea
2007-11-19T15:20:03.700Z,-21.968,173.486,10,6,Vanuatu region
2007-11-19T00:52:12.510Z,-21.185,-178.752,558.3,6.3,Fiji region
2007-11-18T05:40:12.040Z,-22.643,-66.323,246.4,6,Argentina
2007-11-16T03:13:00.120Z,-2.312,-77.838,122.9,6.8,Peru-Ecuador border region
2007-11-15T15:05:58.350Z,-22.925,-70.237,26,6.8,Chile
2007-11-15T15:03:08.750Z,-22.867,-70.407,27,6.3,Chile
2007-11-14T15:40:50.530Z,-22.247,-69.89,40,7.7,Chile
2007-11-10T01:13:29.350Z,-51.777,161.318,10,6.6,north of Macquarie Island
2007-11-02T22:31:43.880Z,-55.466,-128.966,10,6.1,Pacific-Antarctic Ridge
2007-10-31T13:44:19.760Z,51.418,-178.38,28,6,Alaska
2007-10-31T03:30:15.960Z,18.9,145.388,207,7.2,Northern Mariana Islands
2007-10-25T13:50:04.260Z,46.011,154.231,20,6.1,east of the Kuril Islands
2007-10-24T21:02:50.610Z,-3.899,101.02,21,6.8,Indonesia
2007-10-21T10:24:52.060Z,-6.31,154.77,46.3,6,Papua New Guinea
2007-10-16T21:05:43.270Z,-25.775,179.53,509.3,6.6,south of the Fiji Islands
2007-10-15T21:28:23.680Z,-44.793,167.458,19,6.1,South Island of New Zealand
2007-10-15T12:29:34.860Z,-44.796,167.553,18,6.8,South Island of New Zealand
2007-10-13T17:45:53.180Z,-21.23,169.195,37,6.1,southeast of the Loyalty Islands
2007-10-09T15:03:41.210Z,-4.808,152.892,39,6,Papua New Guinea
2007-10-06T12:38:49.170Z,18.73,147.148,20,6.1,Mariana Islands region
2007-10-05T07:17:52.810Z,-25.189,179.459,509.4,6.5,south of the Fiji Islands
2007-10-04T12:40:31.130Z,2.543,92.903,35,6.2,off the west coast of northern Sumatra
2007-10-02T18:00:06.870Z,54.511,-161.708,32,6.3,Alaska Peninsula
2007-09-30T09:47:51.970Z,-49.138,164.11,18,6.6,New Zealand region
2007-09-30T05:23:34.070Z,-49.271,164.115,10,7.4,New Zealand region
2007-09-30T02:08:30.170Z,10.454,145.718,14,6.9,south of the Mariana Islands
2007-09-29T05:37:07.260Z,2.9,95.523,35,6,Indonesia
2007-09-28T13:38:57.880Z,22.013,142.668,260,7.5,Japan region
2007-09-28T01:35:51.970Z,-21.133,169.373,10,6.5,southeast of the Loyalty Islands
2007-09-28T01:01:49.180Z,-21.207,169.362,12,6.3,southeast of the Loyalty Islands
2007-09-27T19:57:44.000Z,-21.103,169.283,9,6.1,southeast of the Loyalty Islands
2007-09-26T15:43:01.440Z,-1.787,99.488,26,6.1,Indonesia
2007-09-26T12:36:26.890Z,-4.99,153.5,40,6.8,Papua New Guinea
2007-09-25T05:16:01.120Z,-30.965,179.998,416.7,6.2,Kermadec Islands region
2007-09-20T08:31:14.490Z,-1.999,100.141,30,6.7,Indonesia
2007-09-19T07:27:50.700Z,-2.746,100.892,35,6,Indonesia
2007-09-14T06:01:32.270Z,-4.075,101.169,23,6.4,Indonesia
2007-09-13T20:06:38.920Z,-57.625,-147.303,10,6,Pacific-Antarctic Ridge
2007-09-13T16:09:16.870Z,-3.172,101.524,53,6,Indonesia
2007-09-13T09:48:45.130Z,3.801,126.342,26,6.3,Indonesia
2007-09-13T03:35:28.720Z,-2.13,99.627,22,7,Indonesia
2007-09-13T02:30:03.300Z,-1.689,99.668,28.9,6.5,Indonesia
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,Indonesia
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.4,Indonesia
2007-09-10T01:49:11.780Z,2.966,-77.963,15,6.8,near the west coast of Colombia
2007-09-06T17:51:26.190Z,24.34,122.219,53,6.2,Taiwan region
2007-09-03T16:14:53.570Z,45.836,150.06,94,6.2,Kuril Islands
2007-09-02T02:35:23.650Z,-11.766,165.699,36.7,6.3,Santa Cruz Islands
2007-09-02T01:05:18.150Z,-11.61,165.762,35,7.2,Santa Cruz Islands
2007-09-01T19:14:22.640Z,24.902,-109.689,9,6.1,Gulf of California
2007-08-26T12:37:31.190Z,-17.457,-174.335,127.4,6.1,Tonga
2007-08-20T22:42:28.530Z,8.037,-39.251,6,6.5,central Mid-Atlantic Ridge
2007-08-20T13:46:17.410Z,6.134,127.381,8,6.4,Philippine Islands region
2007-08-18T02:52:35.400Z,-13.805,-76.291,30,6,near the coast of central Peru
2007-08-17T03:04:03.090Z,-5.261,129.432,10,6.4,Banda Sea
2007-08-16T11:35:41.790Z,-14.286,-76.214,35,6,near the coast of central Peru
2007-08-16T08:39:28.440Z,-9.834,159.465,15,6.5,Solomon Islands
2007-08-16T05:16:56.150Z,-14.282,-76.127,23.4,6.4,near the coast of central Peru
2007-08-15T23:40:57.890Z,-13.386,-76.603,39,8,near the coast of central Peru
2007-08-15T20:22:11.120Z,50.322,-177.548,9,6.5,Alaska
2007-08-13T10:27:23.070Z,-60.549,153.785,10,6.1,west of Macquarie Island
2007-08-12T12:05:19.850Z,-11.378,166.273,42,6,Santa Cruz Islands
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,Indonesia
2007-08-08T17:04:57.840Z,-5.926,107.681,291.2,6.1,Indonesia
2007-08-07T00:02:24.200Z,27.292,126.836,18.1,6,Japan
2007-08-05T09:28:39.830Z,-19.148,168.718,40,6,Vanuatu
2007-08-04T14:24:51.680Z,-4.797,-105.406,10,6.1,central East Pacific Rise
2007-08-02T03:21:42.820Z,51.307,-179.971,21,6.7,Alaska
2007-08-02T02:37:42.380Z,47.116,141.798,5,6.2,Russia
2007-08-01T17:08:51.400Z,-15.595,167.68,120,7.2,Vanuatu
2007-07-31T22:55:31.120Z,-0.162,-17.795,11,6.2,north of Ascension Island
2007-07-27T14:46:26.880Z,-21.459,170.939,10,6.1,southeast of the Loyalty Islands
2007-07-26T05:40:16.100Z,2.872,127.464,25,6.9,Molucca Sea
2007-07-25T23:37:31.520Z,7.157,92.518,15,6.1,India region
2007-07-21T15:34:52.600Z,-22.151,-65.777,289.5,6.4,Argentina
2007-07-21T13:27:04.410Z,-8.133,-71.272,644.9,6.1,Brazil
2007-07-18T00:07:35.460Z,-26.295,-177.738,10,6.1,south of the Fiji Islands
2007-07-17T09:39:27.810Z,-26.206,-177.744,10,6.1,south of the Fiji Islands
2007-07-16T14:17:37.340Z,36.808,134.85,350.4,6.8,Sea of Japan
2007-07-16T01:13:22.370Z,37.535,138.446,12,6.6,Japan
2007-07-15T13:08:01.680Z,52.491,-168.035,15,6.1,Alaska
2007-07-15T09:27:34.480Z,-15.383,168.597,8,6.1,Vanuatu
2007-07-13T21:54:43.110Z,51.838,-176.28,35,6,Alaska
2007-07-12T05:23:49.340Z,-7.933,-74.379,152.1,6.1,northern Peru
2007-07-06T01:09:19.000Z,16.35,-93.99,113,6.1,Mexico
2007-07-03T08:26:00.810Z,0.715,-30.272,10,6.3,central Mid-Atlantic Ridge
2007-06-28T02:52:10.990Z,-7.979,154.635,18,6.7,Papua New Guinea
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,Indonesia
2007-06-24T00:25:18.400Z,-55.645,-2.626,10,6.5,southern Mid-Atlantic Ridge
2007-06-18T06:18:45.680Z,-3.55,150.962,9,6.3,Papua New Guinea
2007-06-13T19:29:40.180Z,13.554,-90.618,23,6.7,offshore Guatemala
2007-06-07T00:40:38.130Z,-3.316,146.761,4.7,6.2,Bismarck Sea
2007-06-02T21:34:57.780Z,23.028,101.052,5,6.1,China
2007-05-30T20:22:12.660Z,52.137,157.293,116,6.4,Russia
2007-05-29T09:36:05.600Z,-1.065,127.343,24,6.1,Indonesia
2007-05-29T01:03:27.920Z,-4.587,151.841,132.5,6.1,Papua New Guinea
2007-05-17T19:29:10.250Z,-30.658,-178.202,40.7,6,New Zealand
2007-05-16T08:56:14.120Z,20.503,100.732,9,6.3,Laos
2007-05-07T11:15:16.230Z,-44.85,-80.453,10,6.1,Chile
2007-05-06T22:01:08.920Z,-19.406,-179.315,688,6.1,Fiji region
2007-05-06T21:11:52.500Z,-19.401,-179.354,676.4,6.5,Fiji region
2007-05-05T08:51:39.090Z,34.248,81.967,9,6.1,western Xizang
2007-05-04T12:06:51.750Z,-1.41,-14.921,7,6.2,north of Ascension Island
2007-04-29T12:41:57.390Z,52.007,-179.972,117,6.2,Alaska
2007-04-28T14:02:37.910Z,-60.789,-20.208,10,6.1,east of the South Sandwich Islands
2007-04-25T13:34:14.230Z,-14.285,166.863,55,6.4,Vanuatu
2007-04-21T17:53:46.310Z,-45.243,-72.648,36.7,6.2,Chile
2007-04-21T17:20:31.930Z,-13.838,166.843,40.7,6.1,Vanuatu
2007-04-21T07:12:48.060Z,-3.548,151.266,407.4,6.1,Papua New Guinea
2007-04-20T02:23:34.040Z,25.623,125.043,11.1,6,Japan
2007-04-20T01:45:56.110Z,25.71,125.108,9,6.3,Japan
2007-04-20T00:26:40.600Z,25.722,125.093,10,6.1,Japan
2007-04-16T13:20:38.230Z,-58.015,147.964,10,6.4,west of Macquarie Island
2007-04-13T18:24:19.160Z,-35.051,-108.836,10,6.1,southern East Pacific Rise
2007-04-13T05:42:23.030Z,17.302,-100.198,34,6,Mexico
2007-04-12T18:24:49.030Z,-61.828,160.96,10,6,Balleny Islands region
2007-04-07T09:51:51.620Z,2.916,95.7,30,6.1,Indonesia
2007-04-07T07:09:25.370Z,37.306,-24.494,8,6.1,Azores Islands region
2007-04-05T03:56:50.480Z,37.306,-24.621,14,6.3,Azores Islands region
2007-04-04T11:02:29.620Z,-20.688,169.056,10,6.5,Vanuatu
2007-04-04T11:00:27.940Z,-20.715,168.828,13,6.2,New Caledonia
2007-04-04T06:34:35.960Z,-7.76,156.49,17,6.4,Solomon Islands
2007-04-04T00:39:43.950Z,-7.141,156.047,10,6,Solomon Islands
2007-04-03T20:26:09.590Z,-20.633,168.994,12,6.2,New Caledonia
2007-04-03T12:04:27.370Z,-7.857,155.801,8,6.1,Solomon Islands
2007-04-03T03:35:07.280Z,36.451,70.688,222.1,6.2,Afghanistan
2007-04-02T23:20:23.270Z,-8.617,157.386,18,6.2,Solomon Islands
2007-04-02T12:02:23.340Z,-8.706,157.62,14,6.2,Solomon Islands
2007-04-02T10:49:17.720Z,-7.225,156.243,34,6.1,Solomon Islands
2007-04-02T02:49:35.900Z,-45.382,-73.058,4.9,6.1,Chile
2007-04-01T21:15:22.700Z,-7.303,155.682,10,6,Solomon Islands
2007-04-01T21:11:33.150Z,-7.306,155.741,10,6.9,Solomon Islands
2007-04-01T20:47:31.310Z,-7.169,155.777,10,6.6,Solomon Islands
2007-04-01T20:46:19.350Z,-9.505,156.934,24.3,6.1,Solomon Islands
2007-04-01T20:39:58.710Z,-8.466,157.043,24,8.1,Solomon Islands
2007-03-31T12:49:03.710Z,-56.083,-123.27,10,6.2,southern East Pacific Rise
2007-03-25T01:08:19.050Z,-20.754,169.354,35,6.9,Vanuatu
2007-03-25T00:41:57.820Z,37.336,136.588,8,6.7,Japan
2007-03-25T00:40:01.610Z,-20.617,169.357,34,7.1,Vanuatu
2007-03-18T02:11:05.300Z,4.585,-78.494,7,6.2,south of Panama
2007-03-17T22:43:09.620Z,4.551,-78.536,10,6,south of Panama
2007-03-17T17:42:26.290Z,1.132,126.216,35,6.2,Molucca Sea
2007-03-13T02:59:04.400Z,26.261,-110.537,26.1,6,Gulf of California
2007-03-09T03:22:42.760Z,43.224,133.526,441.2,6,Russia
2007-03-08T11:14:31.510Z,-58.217,-7.615,10,6.2,east of the South Sandwich Islands
2007-03-08T05:03:32.260Z,29.908,140.204,139.6,6.1,Japan region
2007-03-06T05:49:25.430Z,-0.488,100.53,11,6.3,Indonesia
2007-03-06T03:49:38.900Z,-0.493,100.498,19,6.4,Indonesia
2007-03-01T23:11:52.070Z,26.581,-44.594,10,6,northern Mid-Atlantic Ridge
2007-02-28T23:13:15.610Z,-55.245,-29.142,10,6.2,South Sandwich Islands region
2007-02-24T02:36:23.650Z,-7.006,-80.485,23,6.3,off the coast of northern Peru
2007-02-20T14:25:26.340Z,-1.032,126.975,11,6,Indonesia
2007-02-20T08:04:25.280Z,-1.034,126.976,12,6.7,Indonesia
2007-02-17T00:02:56.760Z,41.794,143.553,31,6,Japan region
2007-02-12T12:45:31.700Z,5.561,126.073,24,6.1,Philippines
2007-02-12T10:35:22.750Z,35.804,-10.312,20,6,Azores-Cape St. Vincent Ridge
2007-02-04T21:17:46.790Z,-55.883,-122.721,10,6.2,southern East Pacific Rise
2007-02-04T20:56:59.130Z,19.372,-78.518,10,6.2,Cuba region
2007-01-31T03:15:52.290Z,-29.776,-178.002,34,6.5,New Zealand
2007-01-30T21:37:44.370Z,20.98,144.705,20,6.6,Northern Mariana Islands
2007-01-30T04:54:50.570Z,-54.74,146.298,11,6.9,west of Macquarie Island
2007-01-25T10:59:17.650Z,22.564,121.926,36.2,6,Taiwan region
2007-01-21T17:32:55.520Z,1.06,126.345,23,6.2,Molucca Sea
2007-01-21T11:27:45.060Z,1.065,126.282,22,7.5,Molucca Sea
2007-01-20T06:21:04.560Z,-55.419,-29.533,10,6.2,South Sandwich Islands region
2007-01-17T23:18:49.800Z,10.125,58.708,8,6.2,Carlsberg Ridge
2007-01-17T04:28:26.660Z,-3.322,139.834,100.8,6,Indonesia
2007-01-13T17:37:06.310Z,46.913,156.276,10,6,east of the Kuril Islands
2007-01-13T04:23:21.160Z,46.243,154.524,10,8.1,east of the Kuril Islands
2007-01-11T14:31:20.740Z,-3.655,127.283,13,6,Indonesia
2007-01-08T20:52:20.640Z,-18.58,-177.847,406.8,6.3,Fiji region
2007-01-08T17:21:49.910Z,39.803,70.312,16,6,Kyrgyzstan
2007-01-08T12:48:40.510Z,8.077,92.437,11,6.1,India region
2006-12-30T08:30:49.790Z,13.313,51.365,15,6.6,Gulf of Aden
2006-12-27T20:15:38.640Z,-5.724,154.424,355,6,Papua New Guinea
2006-12-26T15:19:45.210Z,48.321,154.837,10,6,Kuril Islands
2006-12-26T12:34:13.800Z,21.974,120.493,10,6.9,Taiwan region
2006-12-26T12:26:21.140Z,21.799,120.547,10,7.1,Taiwan region
2006-12-22T19:50:44.630Z,10.653,92.361,24,6.2,India region
2006-12-12T15:48:03.270Z,3.733,124.684,213.5,6.3,Celebes Sea
2006-12-07T19:10:21.850Z,46.153,154.386,16,6.4,east of the Kuril Islands
2006-12-03T20:52:15.910Z,13.994,-91.207,61.2,6,Guatemala
2006-12-01T14:01:44.260Z,-8.261,118.753,19,6.3,Indonesia
2006-12-01T03:58:21.650Z,3.39,99.079,204,6.3,Indonesia
2006-11-30T21:20:11.590Z,-53.844,-134.359,10,6.2,Pacific-Antarctic Ridge
2006-11-30T11:33:17.020Z,-21.297,-174.677,13.5,6,Tonga
2006-11-29T01:32:17.920Z,2.52,128.283,39,6.2,Indonesia
